1647382503.8089252,907769,23.80,72.00
1647383404.287407,899347,23.90,68.00
1647384303.6289625,881272,24.00,70.00
1647385204.08611,891567,23.70,75.00
1647386103.557434,885498,23.80,73.00
1647387004.0490005,899268,23.60,74.00
1647387903.5184362,890938,23.50,78.00
1647388803.993967,880304,23.50,78.00
1647389703.464926,891899,23.50,78.00
1647390603.9615726,885915,23.50,78.00
1647391503.4310398,887714,23.40,79.00
1647392403.9092565,880434,23.40,79.00
1647393303.3749635,885428,23.20,82.00
1647394203.8532314,838634,23.10,81.00
1647395104.250157,843251,23.10,82.00
1647396003.6574135,876703,23.10,80.00
1647396904.1051087,887862,23.10,82.00
1647397803.5734072,912017,22.50,82.00
1647398704.0494173,905116,22.70,77.00
1647399603.5173073,911669,22.70,75.00
1647400504.0143826,910082,22.60,73.00
1647401403.4855285,908871,22.60,74.00
1647402303.9589827,911794,22.70,74.00
1647403203.4292827,917073,22.60,75.00
1647404103.9289858,921759,22.50,75.00
1647405003.397581,914170,22.50,75.00
1647405903.8738196,1035501,22.50,75.00
1647406804.4284506,1117244,22.50,74.00
1647407703.8257535,896392,22.40,75.00
1647408604.1809363,896726,22.50,74.00
1647409503.4974008,914340,22.50,74.00
1647410403.9568572,903814,22.50,73.00
1647411303.364252,927974,21.80,79.00
1647412203.849039,947554,21.10,87.00
1647413104.3528178,911713,20.50,86.00
1647414003.8255239,945519,20.20,88.00
1647414904.2777698,940634,20.00,88.00
1647415803.6430492,960315,19.90,88.00
1647416704.164527,941996,20.30,85.00
1647417603.4336786,940542,20.60,85.00
1647418503.8461146,916929,20.30,84.00
1647419403.2649455,925626,20.50,83.00
1647420303.6972446,922842,20.60,82.00
1647421203.9957552,1027381,21.50,79.00
1647422103.4299965,971363,20.40,83.00
1647423003.8318717,930854,20.90,81.00
1647423903.2250443,938668,20.60,83.00
1647424803.5940623,956644,20.50,83.00
1647425704.0260234,942705,20.60,83.00
1647426603.4303823,938476,20.60,82.00
1647427503.8531828,934393,20.60,82.00
1647428404.2938643,948546,20.80,81.00
1647429303.5632553,945011,20.80,81.00
1647430203.9286344,950977,20.90,79.00
1647431103.253101,957906,21.10,80.00
1647432003.6489675,963783,20.80,80.00
1647432903.949095,959330,21.20,81.00
1647433803.2502472,961967,21.00,83.00
1647434703.6211896,955233,21.10,82.00
1647435603.9538336,958955,20.70,84.00
1647436503.3469753,956812,20.60,85.00
1647437403.7135327,965234,20.70,84.00
1647438304.0143137,965781,20.70,83.00
1647439203.3644536,958243,20.80,83.00
1647440103.7374704,956120,21.00,82.00
1647441004.1201596,954841,21.20,83.00
1647441903.500343,961873,21.20,82.00
1647442803.8459516,954161,21.40,81.00
1647443703.301362,964367,21.20,79.00
1647444603.7491748,956728,21.90,79.00
1647445504.1129103,977320,22.50,73.00
1647446403.5041337,975013,23.20,72.00
1647458720.81743,1545822,26.40,90.00
1647459003.746078,1582516,26.40,90.00
1647459904.3779802,1514812,26.30,91.00
1647460804.0282462,1511789,26.20,90.00
1647461703.6839814,1446527,26.30,90.00
1647462604.392263,1460710,26.40,92.00
1647463504.1449337,1454105,26.40,90.00
1647464403.8219993,1461641,26.60,90.00
1647465304.3808126,1420131,26.50,90.00
1647466202.8829012,1421433,26.40,89.00
1647467103.5630033,1429346,26.40,88.00
1647468004.221893,1434733,26.40,86.00
1647468903.8943226,1443534,26.40,85.00
1647469803.6169531,1447579,26.40,83.00
1647470704.3622181,1466400,26.20,81.00
1647471604.0061212,1471952,26.40,84.00
1647472503.5776803,1481882,26.20,76.00
1647473404.2653115,1531567,26.20,79.00
1647474303.753794,1545965,26.40,82.00
1647475204.405059,1565130,26.40,82.00
1647476103.921884,1619595,26.50,83.00
1647477003.509393,1779380,26.60,85.00
1647477904.009428,1811429,26.60,84.00
1647478803.480482,1785466,26.60,85.00
1647479703.9646864,1759308,26.60,85.00
1647480603.4415715,1847865,26.60,84.00
1647481503.9424412,1721215,26.50,85.00
1647482403.409988,1709783,26.30,84.00
1647483303.8902874,1680014,26.10,84.00
1647484203.553835,1686588,25.80,85.00
1647485104.162272,1671048,25.60,87.00
1647486003.753749,1670004,24.80,89.00
1647486904.405006,1668699,24.60,92.00
1647487803.9612608,1675899,23.90,91.00
1647488703.4781501,1674833,23.60,87.00
1647489604.155218,1708314,23.40,87.00
1647490503.814084,1675969,23.30,85.00
1647491404.38953,1668508,23.50,89.00
1647492303.9910705,1668403,22.70,83.00
1647493203.5143833,1677544,21.90,57.00
1647494104.2076583,1668943,21.20,60.00
1647495003.816936,1691195,20.90,62.00
1647495903.6022034,1693035,21.10,62.00
1647496804.3314688,1694878,20.70,63.00
1647497704.0462365,1699300,20.50,61.00
1647498603.6655576,1697061,20.30,61.00
1647499504.1782095,1723023,20.10,60.00
1647500403.4398355,1744094,20.30,62.00
1647501303.8910453,1753687,20.70,64.00
1647502203.207897,1740257,20.90,65.00
1647503103.4821136,1727230,21.00,67.00
1647504003.815678,1730521,21.10,69.00
1647504903.2611706,1735408,21.10,71.00
1647505803.6779203,1745694,20.90,72.00
1647506703.9136693,1747684,20.80,74.00
1647507604.266003,1748937,20.90,76.00
1647508503.5698748,1754076,20.50,73.00
1647509403.7239165,1763105,20.60,72.00
1647510303.9623585,1779059,20.70,74.00
1647511204.298998,1781833,20.60,74.00
1647512103.489714,1782570,20.40,76.00
1647513003.9538226,1805498,20.30,75.00
1647513904.2797382,1810156,20.30,75.00
1647514803.679932,1813611,20.30,81.00
1647515704.0697947,1813727,20.60,82.00
1647516603.526367,1812781,20.60,79.00
1647517503.9942358,1811178,20.70,80.00
1647518403.44304,1811641,20.80,81.00
1647519303.9020913,1828885,20.70,76.00
1647520204.287222,1821402,20.80,80.00
1647521103.7079737,1841721,20.80,79.00
1647522004.2072663,1846836,20.50,76.00
1647522903.6696153,1846065,20.70,79.00
1647523804.1537642,1934896,20.90,80.00
1647524703.645446,1897874,20.90,79.00
1647525604.102957,2049843,20.80,77.00
1647526503.4712236,1969536,20.90,79.00
1647527403.9470503,2001436,20.80,78.00
1647528304.3588383,1861134,21.30,74.00
1647529203.757163,1896664,22.20,71.00
1647530104.1901827,1924481,22.10,69.00
1647531003.5661623,1940416,22.40,70.00
1647531903.9154062,1951838,22.60,67.00
1647532804.2741504,1890654,26.50,61.00
1647533703.7414923,1887007,26.80,58.00
1647534604.242088,1901117,27.20,55.00
1647535503.7038434,1908182,27.30,51.00
1647536404.0624216,1941747,27.30,47.00
1647537303.53153,1913021,27.40,45.00
1647538204.0329351,1965150,27.40,46.00
1647539103.5302188,2005488,27.10,46.00
1647540004.1974807,1563268,26.30,53.00
1647540903.7006326,1576343,26.00,49.00
1647541803.9803786,1575258,26.00,49.00
1647542703.4060278,1584390,25.50,50.00
1647543603.8459044,1613144,24.90,53.00
1647544504.4534094,1643740,24.50,53.00
1647545403.9537966,1668403,24.10,57.00
1647546303.3023682,1668473,24.10,57.00
1647547203.621952,1668403,24.20,58.00
1647548104.1055834,1668403,24.30,59.00
1647549003.5814161,1668403,24.50,59.00
1647549904.2736757,1659584,24.60,61.00
1647550803.9411235,1668403,24.30,63.00
1647551703.6101606,1674170,23.90,62.00
1647552604.1414473,1676721,23.70,63.00
1647553503.8016102,1693124,23.50,63.00
1647554404.543588,1700974,23.30,63.00
1647555304.0754848,1710805,23.30,63.00
1647556203.690297,1708779,23.20,62.00
1647557104.2111316,1716468,23.20,63.00
1647558003.6851027,1721396,23.10,61.00
1647558904.159103,1735627,23.00,58.00
1647559803.6321108,1755762,22.80,58.00
1647560704.1818812,1761317,23.10,59.00
1647561603.6693048,1762956,23.30,58.00
1647562504.2014518,1758676,23.30,57.00
1647563403.6903,1779832,23.00,59.00
1647564304.1979797,1782835,22.90,59.00
1647565203.6730044,1813592,22.30,60.00
1647566104.1501129,1836133,21.80,59.00
1647567003.62582,1869110,21.60,60.00
1647567904.099936,1860275,21.80,63.00
1647568803.4583454,1812491,22.90,74.00
1647569703.9220307,1727720,23.10,84.00
1647570603.4229717,1708278,23.10,85.00
1647571504.0130222,1766987,21.80,61.00
1647572403.303186,1741468,22.10,63.00
1647573303.3778756,1777721,22.30,64.00
1647574203.7312126,1810735,22.50,63.00
1647575103.202144,1812897,22.60,62.00
1647576003.6774487,1832759,22.60,61.00
1647576904.0889938,1885909,21.90,56.00
1647577803.5574718,1941134,21.60,56.00
1647578704.033387,1941747,21.40,57.00
1647579603.534071,2013382,21.20,58.00
1647580504.0855513,2005113,20.90,58.00
1647581403.7455413,2017444,20.70,58.00
1647582303.3727489,1998952,20.60,58.00
1647583203.9814038,2014025,20.40,59.00
1647584102.9817007,2048299,20.20,59.00
1647585003.6542745,2090737,20.00,60.00
1647585903.7180219,2085592,19.80,60.00
1647586804.4983253,2100071,20.00,61.00
1647587704.4737403,2060622,20.10,61.00
1647588604.2071552,2117864,19.80,61.00
1647589504.0511382,2113195,19.70,62.00
1647590402.944138,2108871,19.80,61.00
1647591303.5087812,2114426,19.70,62.00
1647592204.1783044,2117864,19.70,62.00
1647593103.897743,2135597,19.80,62.00
1647594004.5773182,2146944,19.60,62.00
1647594904.2749805,2125930,19.60,63.00
1647595803.940161,2139419,19.50,62.00
1647596703.724944,2122236,19.60,62.00
1647597604.3300455,2117483,19.60,63.00
1647598504.0296168,2124690,19.70,63.00
1647599403.6367729,2120215,19.40,63.00
1647600304.2830768,2107361,19.60,62.00
1647601203.778987,2115184,19.50,63.00
1647602104.4061034,2116369,19.40,63.00
1647603004.0899794,2105665,19.30,63.00
1647603903.7274013,2101362,19.20,63.00
1647604804.4210293,2104841,19.10,63.00
1647605704.0057654,2117602,19.10,63.00
1647606603.5774996,2123093,19.10,63.00
1647607504.3462472,2158081,19.00,63.00
1647608404.1113932,2159372,18.90,63.00
1647609303.8472643,2179679,18.80,63.00
1647610203.5780869,2194609,18.80,63.00
1647611104.4657536,2217293,18.70,63.00
1647612004.3936334,2224003,18.80,63.00
1647612903.5725698,2236742,18.90,63.00
1647613803.769862,2221139,19.10,63.00
1647614704.6060114,2179038,19.40,62.00
1647615603.4679427,2204731,19.80,60.00
1647616504.2309952,2177583,20.20,59.00
1647617403.8178403,1714524,20.80,58.00
1647618304.4711137,1668073,21.30,58.00
1647619204.1413388,1838963,21.80,57.00
1647620103.7468972,2147483647,23.70,53.00
1647621003.7933798,2147483647,25.30,47.00
1647621904.126995,2147483647,25.80,46.00
1647622803.4252632,2147483647,26.10,47.00
1647623703.7822707,2147483647,26.10,47.00
1647624604.1353753,2147483647,26.20,47.00
1647625503.4573672,2147483647,26.20,47.00
1647626403.811312,2147483647,26.10,47.00
1647627304.166133,2147483647,25.80,47.00
1647628203.5140185,2147483647,25.60,48.00
1647629103.7753973,2147483647,25.10,50.00
1647630003.7621832,2147483647,24.90,50.00
1647630903.9899464,2147483647,24.50,52.00
1647631802.8651333,2147483647,24.40,53.00
1647632704.0753284,2147483647,24.30,54.00
1647633603.2694778,2147483647,24.20,54.00
1647634503.278208,2147483647,24.20,54.00
1647635403.1811116,2147483647,24.20,54.00
1647636303.3944085,2147483647,24.20,55.00
1647637203.4534264,2147483647,24.10,55.00
1647638103.4978828,2147483647,24.10,55.00
1647639003.6980968,2147483647,23.90,55.00
1647639904.0502539,2147483647,23.90,55.00
1647640803.386625,2147483647,23.80,55.00
1647641703.7503014,2147483647,23.80,55.00
1647642604.0990937,2147483647,23.60,56.00
1647643503.4264464,2147483647,23.50,57.00
1647644403.7796288,2147483647,23.40,57.00
1647645304.1340168,2147483647,23.20,58.00
1647646203.4808078,2147483647,23.30,58.00
1647647103.8295798,2147483647,23.20,58.00
1647648004.1874588,2147483647,23.10,59.00
1647648903.5113049,2147483647,22.80,60.00
1647649803.8603275,2147483647,22.70,60.00
1647650704.218023,2147483647,22.40,61.00
1647651603.564977,2147483647,22.40,61.00
1647652503.9181683,2147483647,21.90,61.00
1647653403.2393513,2147483647,21.70,61.00
1647654303.585915,2147483647,21.40,62.00
1647655203.9450548,2147483647,21.00,62.00
1647656103.2903643,2147483647,20.80,63.00
1647657003.645076,2147483647,20.50,62.00
1647657903.9979377,2147483647,20.80,62.00
1647658803.31944,2147483647,21.20,61.00
1647659703.6735725,2147483647,21.10,61.00
1647660604.0270388,2147483647,21.10,61.00
1647661503.3732598,2147483647,21.10,62.00
1647662403.71932,2147483647,20.80,62.00
1647663304.0743585,2147483647,20.80,63.00
1647664203.4020712,2147483647,21.50,61.00
1647665103.7535326,2147483647,21.40,61.00
1647666004.1074195,2147483647,19.90,63.00
1647666903.4477422,2147483647,20.40,63.00
1647667803.7983122,2147483647,20.40,61.00
1647668704.0433428,2147483647,20.50,61.00
1647669603.2510085,2147483647,20.70,60.00
1647670503.5460064,2147483647,20.30,60.00
1647671403.834358,2147483647,20.50,59.00
1647672304.1219049,2147483647,20.60,59.00
1647673203.4115162,2147483647,20.80,60.00
1647674103.7619483,2147483647,20.40,63.00
1647675004.1142595,2147483647,20.90,62.00
1647675903.4380164,2147483647,20.40,63.00
1647676803.7879684,2147483647,20.50,62.00
1647677704.1461089,2147483647,20.70,62.00
1647678603.4912224,2147483647,20.80,62.00
1647679503.8430483,2147483647,20.60,62.00
1647680404.195718,2147483647,20.80,62.00
1647681303.517641,2147483647,20.90,61.00
1647682203.8738153,2147483647,20.80,62.00
1647683104.2222352,2147483647,20.40,61.00
1647684003.5191436,2147483647,20.20,60.00
1647684903.781783,2147483647,20.90,60.00
1647685804.0489826,2147483647,20.70,60.00
1647686703.2669952,2147483647,20.90,60.00
1647687603.4874651,2147483647,20.60,60.00
1647688503.7329137,2147483647,20.20,61.00
1647689404.0870936,2147483647,20.40,62.00
1647690303.430955,2147483647,20.40,62.00
1647691203.7859771,2147483647,20.40,62.00
1647692104.1392076,2147483647,20.70,61.00
1647693003.4471579,2147483647,20.50,61.00
1647693903.789368,2147483647,20.60,61.00
1647694804.1380649,2147483647,20.80,61.00
1647695703.4623566,2147483647,20.50,62.00
1647696603.784007,2147483647,20.70,60.00
1647697503.9683433,2147483647,20.50,59.00
1647698403.205892,2147483647,20.90,59.00
1647699303.3793035,2147483647,21.00,59.00
1647700203.611277,2147483647,20.30,59.00
1647701103.9543722,2147483647,20.80,58.00
1647702003.2744274,2147483647,20.50,59.00
1647702903.5872183,2147483647,21.60,56.00
1647703803.898295,2147483647,21.80,57.00
1647704703.1947858,2147483647,22.30,58.00
1647705603.5294397,2147483647,21.90,58.00
1647706503.8461733,2147483647,23.50,54.00
1647707404.1381006,2147483647,21.60,58.00
1647708303.4784706,2147483647,22.70,56.00
1647709203.830342,2147483647,22.60,55.00
1647710104.1818383,2147483647,23.20,54.00
1647711003.4990137,2147483647,23.90,52.00
1647711903.717658,2147483647,24.10,51.00
1647712803.639401,2147483647,24.10,51.00
1647713703.762387,2147483647,23.80,51.00
1647714604.1141133,2147483647,23.50,53.00
1647715503.4661722,2147483647,23.50,54.00
1647716403.819047,2147483647,22.20,55.00
1647717304.0897553,2147483647,22.20,55.00
1647718203.413988,2147483647,22.20,55.00
1647719103.6458178,2147483647,21.90,54.00
1647720003.7255244,2147483647,22.10,54.00
1647720904.0622144,2147483647,21.80,54.00
1647721803.4109159,2147483647,21.60,54.00
1647722703.75833,2147483647,21.70,54.00
1647723604.1161175,2147483647,21.50,54.00
1647724503.4382336,2147483647,21.20,55.00
1647725403.7881825,2147483647,21.30,54.00
1647726304.1263146,2147483647,22.00,53.00
1647727203.4620693,2147483647,21.40,55.00
1647728104.8214808,2147483647,21.10,55.00
1647729003.1460433,2147483647,21.30,55.00
1647729903.4504163,2147483647,22.20,54.00
1647730803.7977877,2147483647,21.90,55.00
1647731704.1235645,2147483647,21.90,54.00
1647732603.4712794,2147483647,21.60,54.00
1647733503.7829864,2147483647,21.30,56.00
1647734404.07909,2147483647,22.10,54.00
1647735303.3047483,2147483647,21.50,55.00
1647736203.5152273,2147483647,21.90,55.00
1647737102.8317537,2147483647,22.00,55.00
1647738003.1871898,2147483647,21.90,55.00
1647738903.5008202,2147483647,21.60,55.00
1647739803.5938504,2147483647,21.40,56.00
